-1.99031,-33.4785,4.82067,-24.5005,-1.78792,-12.3559,-0.0315048,-20.5441,-34.7907,6.69256,3.28728,1.29444,1.45092,10.2053,5.56382,-41.4272,-10.1547,-36.7783,22.3262,4.64344,2.60894,9.89508,-1.89913,-7.90689,29.4247,3.01792,-26.3771,-10.4872,6.09355,-52.9551,-0.140674,0.0832426,-6.54219,22.4765,-23.6124,-19.1957,14.4761,21.3024,-43.8286,-24.9649,-16.5384,-1.42963,-5.41999,6.6061,-9.4329,-12.0436,9.06708,-6.3609,-29.3084,-7.92043,5.45269,-1.34767,-27.0588,-1.04161,-8.71753,5.15945,16.9576,0.239405,-4.15232,20.9775,0.197805,20.8812,9.74747,3.79383,0.974528,-6.41692,6.3894,14.1761,1.10253,16.7636,16.4881,-12.6297,19.169,43.1769,-28.1381,0.816745,-6.55117,-9.17584,31.0585,-20.1914,-12.6583,-39.3039,10.1603,26.4474,44.9265,6.99956,0.332606,2.3075,-4.29819,6.71362,13.6382,10.9403,-37.0271,31.1253,-13.5541,-8.98443,-3.53625,-24.5616,1.63948,19.2576
-17.7818,11.226,-9.51589,14.1265,-33.0242,-40.3613,25.7122,-19.674,-0.880916,-19.0806,6.89463,-35.813,-0.261996,20.1567,9.69458,-25.3377,-7.63263,21.6392,3.78437,-26.3278,18.0902,10.1003,9.07176,13.2055,2.77758,-37.8382,-5.25469,4.36942,16.6979,17.3728,5.32846,0.428906,8.45458,18.2328,-46.0615,19.0821,-6.51999,-14.6438,8.16061,-0.373387,-33.7134,25.1161,-11.8561,-4.01463,-5.66508,23.433,-11.5037,-2.14606,31.7184,6.7993,15.2474,17.1997,-11.0631,4.12722,7.78803,-18.5056,15.8755,-10.2193,-9.55175,-25.587,-17.8879,2.98487,43.8276,4.53973,11.0306,4.90159,43.1578,8.25508,-9.0628,-5.20034,38.3089,12.2112,10.096,-21.1254,3.09346,-3.87668,5.63512,10.2503,7.87892,-30.5655,-5.53101,12.2964,-0.758017,-22.9237,4.1404,12.8581,23.3432,-27.3344,-8.61516,3.07845,-3.75845,22.0232,14.4945,-14.332,-35.152,-26.5081,-10.5968,-21.3103,-19.6413,-17.9461
10.012,-11.163,-18.5725,48.408,-19.5123,4.25439,-8.92184,-25.842,-1.39262,-13.7926,-18.5651,23.1301,5.7581,-11.1814,11.703,-10.6327,-4.90713,-3.97084,-6.72457,0.541155,-18.9312,18.2362,20.2962,13.4748,10.6454,12.8182,-4.15087,-1.22718,-22.1396,-10.0154,19.7107,6.33551,11.9312,-26.8326,-0.814122,44.1213,-14.9502,5.01024,-13.1172,-12.4928,-24.072,-11.2066,3.81626,9.82631,13.9981,7.22431,-9.55751,-0.0139814,8.27325,22.3127,13.8579,2.76757,-21.1194,39.0351,12.5322,-39.2436,5.50922,-15.0842,-8.10434,-16.0849,30.2618,-1.51115,-16.2081,-15.4781,24.7962,-0.897345,14.5877,-33.6717,-13.4437,-11.0169,-30.433,36.6582,21.7519,-9.61097,-11.6881,1.29587,29.7245,-18.555,37.242,12.0743,-17.5741,5.52387,3.31061,4.37341,-11.9456,-23.4179,-9.44606,-14.5882,-3.73167,15.3839,-23.7198,-4.01102,-19.9359,35.968,28.7389,43.6413,-24.7896,-6.50581,-0.437253,7.8584
-14.6514,-4.86094,6.82804,2.80402,5.85344,-11.5131,19.8993,9.08531,8.21663,-24.0175,13.7675,8.07068,-13.7687,11.7436,-15.7318,-8.7737,-21.7628,-33.485,-35.7399,-2.24675,-9.25422,-17.309,0.514324,-41.6088,-8.1828,10.6419,5.40863,21.3821,-0.58972,-23.3162,5.87946,-25.211,-3.10205,-13.0253,20.7309,12.5998,-24.9647,-6.45002,37.6877,-23.9956,-4.78977,5.34641,26.5179,36.3719,-43.3001,7.14386,-3.49167,8.16262,-5.71362,20.7984,-12.5053,8.90652,37.5457,6.98164,0.395034,26.5393,-5.72636,0.319173,3.17446,-16.4241,16.1297,7.83549,11.4868,-2.42677,8.98269,3.38693,24.876,-48.9824,-22.2374,17.709,1.34607,13.8429,11.245,26.8668,-30.0335,20.6008,-24.35,45.3386,1.3843,-4.12058,-22.904,-19.306,8.82674,-12.2417,-13.8923,-23.3767,5.00949,28.4368,-11.2694,15.2518,3.48111,23.8047,2.0246,-15.8446,-26.5142,-4.84709,2.60845,11.3102,16.9706,-1.09561
-20.4009,-20.1078,-40.6278,-6.82894,5.91369,-1.95684,-1.63534,-2.99205,2.14606,-10.0544,15.3248,-1.48252,-16.1811,15.6109,-13.409,-5.10422,15.5839,-27.4735,37.8247,-35.5355,2.13127,-3.92911,-29.7616,-38.297,9.16129,-9.35044,27.7019,0.589991,35.4456,15.9579,21.4704,23.3563,-12.0194,-6.268,-10.1905,-6.56412,0.729418,-44.7725,3.40024,0.491301,16.6477,-16.9903,-5.1575,22.1762,13.2304,-23.0961,14.407,-7.58589,12.4254,7.8,5.41122,-17.5301,-11.868,-12.7534,5.91462,-14.6719,12.1533,-5.9312,-13.1292,-13.0615,15.9781,-5.11761,-27.8201,3.14022,0.687422,-46.1029,17.4488,-10.9418,4.04288,18.1696,-30.8359,4.61271,-12.6728,3.00256,34.299,18.0345,-26.2904,-23.2474,-7.78536,11.8653,14.2171,-34.1183,-9.31916,0.730537,-26.9932,-21.0558,31.3034,-24.6062,-4.75545,3.6144,-13.345,-33.8393,5.40076,22.474,-21.2348,-17.7476,-0.0714236,-18.5941,7.02879,-0.331077
9.26497,-20.1288,6.28823,-15.7156,9.45409,-24.4812,-5.70549,22.105,20.3934,26.8753,-3.28926,4.04371,16.593,18.3536,17.4019,0.778421,1.62584,-8.24241,27.1389,-1.63083,-23.108,-5.89882,-20.6807,-1.164,11.7466,-4.1627,-2.89203,-26.6982,16.3318,-5.47561,8.05981,-24.4459,-26.4387,22.9707,-10.0171,-10.3292,-4.40757,19.7186,11.1299,10.3071,4.5071,13.4926,-8.6077,11.9034,-17.7179,-6.68974,-3.37814,16.2159,19.7063,-4.47027,0.379927,-12.8988,27.5878,3.04187,-8.95423,13.7941,-30.2907,-16.3677,8.52302,0.313309,26.5416,48.713,-0.0512491,9.01877,37.8872,32.0305,23.2198,13.659,-26.2323,-16.6937,4.6982,-10.9709,15.4047,-30.4931,3.24104,40.9644,18.6726,-25.788,-18.2475,-1.81113,8.1702,29.2375,16.872,-16.1926,8.37653,-7.5745,27.0557,-1.86192,1.00516,4.72347,2.41733,-22.4076,-15.556,31.6259,-2.44609,48.0401,14.0998,10.1993,11.1579,-46.7445
12.3877,2.24068,-21.6879,-23.4483,8.74655,12.0637,-7.16681,-15.1886,-0.64372,-21.1115,20.3748,16.0554,-15.5908,2.47072,-18.5208,26.6432,7.02128,-6.7731,13.0339,4.32566,10.6341,-9.89931,-21.6805,-2.20904,13.1346,11.2907,-18.9417,15.5179,-36.479,31.636,-36.2134,-29.1502,4.80757,-10.5622,19.3437,-28.8124,13.6445,-2.22692,-10.8837,5.12846,26.7578,11.41,11.2775,-50.8301,-16.1835,-13.0581,3.92426,9.30827,30.9642,-20.0085,11.1087,14.1102,-3.55658,22.3487,-6.01839,-45.7813,9.14656,-10.2888,-38.4664,-18.1413,24.8516,-22.6635,-7.8411,14.0978,30.0273,-5.78887,11.7169,-4.13157,5.05959,11.88,9.80135,-0.793802,30.0335,19.7075,-15.3934,23.9048,5.08925,-2.72665,1.009,-56.7847,1.79561,5.03483,10.621,22.8364,-4.39262,10.9223,25.1276,-0.794139,-24.3939,16.6398,11.6261,10.6304,-1.77208,-23.9949,18.2818,5.37387,6.77377,6.82326,-2.58473,-10.6377
-35.5206,6.59735,36.7587,11.0543,0.0290332,-11.2078,18.8868,21.8696,-19.058,14.1864,26.1676,-12.8708,-7.36092,21.7885,19.6203,16.2,-22.3084,-0.533069,-23.3347,41.699,-0.392902,5.99449,-10.9622,15.7951,1.73807,21.8113,-14.4087,-4.61816,13.0526,24.8262,-22.8755,4.89235,-6.77029,17.0062,-7.09696,8.34147,-22.9402,-17.3366,-17.588,35.4085,-14.7195,1.41777,34.9167,4.25284,30.8999,0.649485,20.7488,3.93857,37.051,5.11271,20.9067,-5.98759,12.6227,-8.11301,2.24544,-21.1283,0.58832,0.191539,34.7316,22.2067,-13.2531,37.2394,-7.59789,7.80452,-15.4074,-35.101,8.11492,-24.0393,30.5724,-13.9679,7.85255,1.90014,31.0008,35.958,6.42287,14.3306,-0.999819,-18.5204,-8.96417,11.832,-24.4808,13.9189,11.0352,30.3397,-6.00516,-22.6747,-6.70274,-13.9843,-17.9044,21.966,16.7697,-6.54405,12.6336,11.9539,9.88261,-13.8391,-12.5536,14.4132,8.12707,3.84384
2.27076,-5.10967,-8.39673,1.18432,23.9456,10.8348,-16.0965,-9.93278,-13.1206,-10.3406,-14.2091,1.50418,11.671,-0.512617,-22.9519,-31.2206,-8.18461,-9.48703,16.3034,5.15139,23.8508,-1.6854,-43.3478,24.3745,0.544532,0.9587,31.0337,1.56893,12.9096,-13.7379,5.90589,10.1555,-2.07797,-13.8911,12.7744,26.7074,-0.397382,-14.1342,-15.5428,25.829,26.2479,-9.38839,-18.3662,13.0555,-16.6457,-17.9242,-22.6787,-18.2454,-3.432,7.82729,38.1662,-7.19423,22.3024,29.8011,3.85447,-5.85598,7.6231,16.2298,57.6987,-3.00773,9.79465,-2.48195,-9.78612,1.45724,2.12865,28.4962,16.4287,5.09505,-2.87938,-8.52145,22.4771,-28.444,-33.1262,10.8996,-21.7745,-10.9704,7.62982,18.6676,-22.2715,-8.79171,-24.1737,40.3273,-9.09516,50.558,-22.9812,19.2677,-3.76119,-21.167,4.02168,25.955,-4.20963,12.4167,9.44298,-14.4991,-24.2863,17.3226,-9.61165,-22.6086,-1.12218,10.3139
36.0803,19.123,-11.784,19.4982,5.50844,-4.22624,4.08719,-21.243,-18.8035,31.0481,32.5082,2.59844,3.09679,12.7516,-0.354483,17.9973,1.13657,0.965543,-1.47615,-48.1897,28.9571,9.67795,9.10616,0.222269,-9.98151,-37.714,-4.13618,-9.44775,9.82407,8.93905,-3.17516,18.6626,13.6908,13.1905,21.4723,33.8259,-5.76013,-20.2707,7.94729,-5.44062,-1.61752,-1.42527,18.3313,-15.1698,-8.11297,11.4591,11.3335,14.8583,17.5961,-21.5418,-0.10759,8.1811,9.2565,8.91655,-3.49334,-9.35122,-33.7113,10.635,24.2133,40.6676,18.9872,14.9779,0.565501,-4.39542,-9.70496,-8.55436,8.16847,16.7061,-25.7475,-0.81593,-33.4222,-24.593,-36.0727,6.14826,-21.022,5.65033,-15.0065,-6.97477,18.0178,-27.6293,3.83474,-3.03907,6.20697,-14.3324,-0.139624,4.32646,-11.5748,49.405,-48.1837,-8.48369,31.357,-1.30766,6.77513,25.9795,4.29241,13.0626,-19.2823,-16.6558,-2.63528,21.1844
7.81325,-6.96812,37.4287,-4.37699,-13.452,0.588426,-4.25835,-2.13453,-3.27644,-12.6938,-2.54828,5.23917,-2.45529,18.4606,-11.0488,-14.3133,-9.53193,-22.478,14.9713,18.4792,-15.4502,-13.4133,22.2953,2.06794,28.9317,13.0318,-7.62534,4.67691,-8.5456,-0.823732,-14.8665,-14.0209,-10.6958,-9.89775,16.5235,19.58,1.40566,-28.7014,-3.63912,9.47081,-5.53993,-24.1123,-18.7293,1.24744,22.8294,15.4464,33.8287,5.05855,31.3333,-6.12627,-14.7173,-4.48274,-22.1645,-35.6453,17.0096,-16.7258,0.0978333,-9.95801,3.86432,-17.6857,12.8162,7.22343,25.7226,6.67311,33.1778,-15.6354,-15.6788,26.5373,-22.1254,-1.15792,-7.15346,-5.71282,-58.9678,10.6862,-26.1605,-23.4864,-39.6083,26.9799,3.70351,-13.2064,3.85163,5.20486,-6.3003,-2.89443,27.8324,-19.7235,-27.6139,-20.8089,5.28778,-8.24843,-11.7279,-32.0273,3.99381,-31.6089,-7.00681,26.272,-25.1699,12.8009,6.83067,-42.8859
-34.5397,3.64066,-6.37514,-1.33972,42.6387,-20.0343,54.1845,5.66282,-4.0156,-11.2133,-0.600341,9.68439,-28.5954,-2.42984,-6.13037,-32.6372,-2.64284,5.89128,13.7715,9.22816,27.8008,9.54305,8.26075,2.45134,-8.55527,20.3251,4.85334,-22.0325,-0.954096,-5.01039,35.4177,13.398,13.839,6.76901,-4.3122,0.427559,-38.7592,29.6895,-6.50993,-24.1878,-3.23562,13.4005,-12.9949,-13.6343,7.63553,7.69617,-24.5123,11.8629,-7.55954,1.26475,3.30944,14.6864,1.81029,-15.9058,10.1564,-35.0821,-21.4401,-6.4228,-5.07476,-7.4022,27.8993,-4.41825,-20.7026,11.7917,-19.0538,11.4405,6.77753,30.0405,44.7496,16.4164,-23.9625,-11.1283,2.48586,-9.79308,3.51219,-16.3843,-17.7337,12.411,11.1975,-8.63341,19.3825,0.0309735,-4.66465,-13.1477,-7.25376,8.94422,-27.6125,10.4106,-1.42558,51.7853,26.4098,-24.9843,-4.151,-12.6733,-2.15414,19.7812,17.0838,32.8599,-2.15889,-20.6099
-0.262166,-22.8972,18.8091,3.99761,-3.8531,5.44823,-22.9615,-16.1595,-11.8467,10.6606,15.1034,0.718965,-19.8723,-38.1688,-18.0512,0.223708,13.039,-25.6852,7.11323,-25.8479,5.0383,33.0995,26.5524,-0.527742,10.895,49.4233,16.1376,-8.21302,39.4184,3.48969,4.20823,-4.31275,-13.9333,-0.325312,5.14321,-11.0308,-23.8625,8.12703,-1.93972,23.1634,-6.44374,-7.81315,-15.0363,1.04451,1.14162,27.0821,18.3833,-4.43625,-9.56562,1.04941,29.641,13.2811,-3.40244,9.97958,17.0729,23.6661,-33.9644,-12.3968,-2.68565,-28.4541,31.7296,8.07073,9.14544,-9.63462,-32.0225,-2.02829,-26.6796,-3.28225,-3.14276,-13.1919,-9.81678,-24.7057,9.9098,-0.0564712,-15.7404,-4.1721,38.2309,10.085,7.95043,7.0149,10.8802,10.8453,1.40822,-8.22286,6.82308,2.27958,54.1534,-3.3646,-21.9989,3.28771,7.75814,15.9957,9.99906,-24.4742,24.8049,-46.6516,-23.7776,2.76338,-6.56822,-24.5831
-6.59747,31.5199,9.20613,-24.5685,3.09518,-12.0533,-7.66219,-23.201,7.01314,-6.24275,29.1684,32.0074,-22.9713,21.0676,-42.0168,-12.7545,-11.4679,-2.99573,2.05054,13.5944,0.509426,7.11911,-4.94738,1.58827,-29.1126,-1.80104,-35.8233,-19.8985,41.6062,3.61739,5.3,2.37371,-31.574,-13.0363,15.3655,6.0035,25.3183,-27.3811,-21.2626,10.4883,-4.88759,-15.988,-33.8464,2.03036,-1.25386,19.6157,-4.77683,9.43844,-4.6422,3.90257,-31.6109,12.4487,8.73919,-11.4543,31.9269,20.1518,-10.3506,27.264,-10.0835,-9.84169,-11.6926,-5.7232,-4.40038,27.4604,-28.0336,-1.7663,13.4474,2.15644,10.08,8.8093,-0.332333,18.972,-0.980804,-34.4688,23.6096,17.806,9.06781,-11.2425,-1.59979,-22.9094,-27.2931,10.6931,19.2146,-4.12457,10.0011,-10.3466,-3.82015,-6.98059,1.58794,1.55336,-25.4264,39.7589,-31.2333,5.59574,24.5527,28.5294,-13.9902,17.9116,-5.06174,30.4585
32.3163,34.0359,-7.58675,8.52323,34.9571,-41.4773,31.5159,5.38834,28.2399,4.87432,-13.7434,-0.240836,0.67083,23.2407,-2.32059,2.40427,-25.2461,-9.97737,-4.68476,-18.414,-28.153,6.96377,-38.2061,-4.44768,-10.2759,3.57236,23.6776,-12.897,12.5014,3.56635,-40.0435,-5.2343,7.025,-12.7552,2.42088,-5.54771,13.7941,13.7501,-6.73148,11.2495,-22.9389,18.8585,-25.8445,4.06841,17.6603,0.181365,-18.774,6.70037,-12.1036,-24.7613,5.2623,5.13942,-21.9128,12.8373,18.7123,5.33774,-3.59067,2.26995,-53.0867,24.5109,4.38124,-2.43648,-9.67354,-25.2315,1.1154,2.47907,-1.04039,-3.39103,-14.5758,9.20671,2.56955,-14.1887,-3.50936,33.9215,1.46332,2.5385,-6.11574,20.9158,5.12621,36.6548,-13.0246,6.31118,28.6123,19.2711,1.15363,1.21499,-0.324588,9.89889,19.5896,10.3658,-17.0747,-15.3114,19.6301,6.53355,5.90039,-16.2117,-47.72,4.56584,-41.4909,-16.1663
